population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,147,Libya,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,73.52161229391929,84.75235333201192,61.46175487052164
1,All Population,1,Deaths,147,Libya,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,14.247623700046585,22.39577933331247,8.085242725864955
1,All Population,1,Deaths,63,Ukraine,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,189.6393755975657,196.3005934387281,182.84271582655285
1,All Population,1,Deaths,63,Ukraine,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,5.757352287387215,6.0717323668504015,5.472249396390441
1,All Population,1,Deaths,148,Morocco,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,18.646040437989495,27.71207104991242,10.520874137091708
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,0.2380691520840366,0.2740931677432337,0.2038022623013662
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2010,3.0987823283947464,3.201258234285173,3.001387545169496
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,256.1245984931974,273.8989495651329,223.63720097499277
1,All Population,1,Deaths,435,South Sudan,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,89.78839685307241,115.15427785090155,67.81225076880796
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,345,Malaria,3,Rate,2010,0.408535296580738,0.8971570481310025,0.15747776266077787
1,All Population,1,Deaths,93,Sweden,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,333.58856953474844,357.5292142484883,289.1302987754346
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,0.7160586018374534,0.8226737671953963,0.6108965189540109
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,0.4122536579082134,0.472746440540885,0.35634886088880957
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,10.975733451085492,11.929396975157896,9.5772665395749
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,374.65068702887964,397.8651207201509,328.79522027873537
1,All Population,1,Deaths,305,Bermuda,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2010,23.291921290857477,25.85169107995113,20.50243191827672
1,All Population,1,Deaths,305,Bermuda,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,232.92353150912527,247.10153350131617,213.0814376399777
1,All Population,1,Deaths,99,Uruguay,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,273.1239954320264,289.78498826967797,245.80987779153148
1,All Population,1,Deaths,177,Djibouti,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,30.713988175029193,48.31139906671808,16.592197981164762
1,All Population,1,Deaths,177,Djibouti,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,76.49773047839692,103.0025075887593,52.372961591542314
1,All Population,1,Deaths,140,Bahrain,3,Both,22,All ages,345,Malaria,3,Rate,2010,0.0,0.0,0.0
1,All Population,1,Deaths,8,Taiwan,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,56.71926344203283,62.95834601453786,49.41568572422383
1,All Population,1,Deaths,351,Guam,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,22.244484654349026,25.0164970311452,19.916639265933618
1,All Population,1,Deaths,85,Israel,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,146,Lebanon,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,10.227903688180335,13.496173675533754,7.890577646103291
1,All Population,1,Deaths,78,Denmark,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,308.4458355860285,321.6277227279542,285.6385365929242
1,All Population,1,Deaths,79,Finland,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,0.9721409306987514,1.1268256475557201,0.8155400489307283
1,All Population,1,Deaths,79,Finland,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,0.11873509926501029,0.1436724746517384,0.09534942075028077
1,All Population,1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,60.3830360996528,73.50863515970914,46.63429497348519
1,All Population,1,Deaths,86,Italy,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,87,Luxembourg,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,0.21235917771249635,0.25350522627735766,0.18193918785145113
1,All Population,1,Deaths,87,Luxembourg,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,0.33164753203340364,0.4159394803727258,0.25028695500835696
1,All Population,1,Deaths,87,Luxembourg,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,24.25706364713965,27.08806580478679,21.076522803613987
1,All Population,1,Deaths,87,Luxembourg,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,87,Luxembourg,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,200.90411214447815,210.49671973059915,187.42592174029278
1,All Population,1,Deaths,88,Malta,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,0.16977540417942807,0.20638932670122212,0.14342363139109338
1,All Population,1,Deaths,88,Malta,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,0.37177984321335544,0.47177080091634127,0.27783033394398937
1,All Population,1,Deaths,71,Australia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,18.314843195706604,20.186703033538592,14.868313669653912
1,All Population,1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2010,4.841439492572979,5.156052242407702,4.553709214883197
1,All Population,1,Deaths,88,Malta,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,43.402704790947375,48.95093476338445,36.60324313980837
1,All Population,1,Deaths,88,Malta,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,247.17464182903458,264.9392370681021,215.8821751893393
1,All Population,1,Deaths,88,Malta,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,199.00749934059766,209.70056281946103,182.48832230742175
1,All Population,1,Deaths,89,Netherlands,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,0.40024980734777954,0.45917909293862447,0.3390910209906046
1,All Population,1,Deaths,89,Netherlands,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,214.19244551024465,230.98332096297358,184.53220495016186
1,All Population,1,Deaths,89,Netherlands,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,304.8389846074646,319.7955425733202,276.5717826475443
1,All Population,1,Deaths,91,Portugal,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,299.4992090557759,314.8234371183137,272.7160559886988
1,All Population,1,Deaths,435,South Sudan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,96.17771880817067,120.811173589075,75.48798781833571
1,All Population,1,Deaths,92,Spain,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,264.0180363993708,278.2424079732307,237.6186827423963
1,All Population,1,Deaths,92,Spain,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,20.840630889266947,23.15614222935018,17.2107432708828
1,All Population,1,Deaths,93,Sweden,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,19.7400994870583,21.517974910123694,17.066822605966497
1,All Population,1,Deaths,94,Switzerland,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,170,Congo,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,51.23842400342298,60.21190126208099,43.38575292971617
1,All Population,1,Deaths,95,United Kingdom,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,57.167628278251215,64.29832630247984,47.35165097861697
1,All Population,1,Deaths,95,United Kingdom,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,97,Argentina,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,1.7315125642340057,1.942933408827569,1.5362372220472025
1,All Population,1,Deaths,97,Argentina,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,3.5155104391588674,3.7302640845846167,3.307283930707133
1,All Population,1,Deaths,97,Argentina,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,89.9878995720686,98.56774719316937,81.61701411985122
1,All Population,1,Deaths,97,Argentina,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,207.08653130684468,217.54882761163503,190.2965296842018
1,All Population,1,Deaths,97,Argentina,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,167.90478096811074,173.26916658062405,160.25438979424823
1,All Population,1,Deaths,69,Singapore,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,112,Grenada,3,Both,22,All ages,345,Malaria,3,Rate,2015,0.0,0.0,0.0
1,All Population,1,Deaths,201,Burkina Faso,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,58.0242299811663,68.96853310584265,49.21025373289734
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,55.10159529423142,67.41320059784519,40.96500898433377
1,All Population,1,Deaths,200,Benin,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,37.26492903341021,59.0401080574958,24.112577465978266
1,All Population,1,Deaths,200,Benin,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,55.66118328891113,67.98385305220864,44.97298488383781
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.032418877172342236,0.04971097137135937,0.028182619540272208
1,All Population,1,Deaths,109,Cuba,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,221.1188191517337,227.87949535965618,212.28735705224778
1,All Population,1,Deaths,11,Indonesia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2010,19.4390725050226,24.284323427057316,14.908144089111099
1,All Population,1,Deaths,127,El Salvador,3,Both,22,All ages,345,Malaria,3,Rate,2015,8.474203865553438e-11,1.279687217209073e-10,5.398692418017669e-11
1,All Population,1,Deaths,53,Serbia,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2010,39.749951713748885,45.86408219161064,31.963555765309838
1,All Population,1,Deaths,200,Benin,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,76.20893393268,92.9126950977196,62.696713322047295
1,All Population,1,Deaths,95,United Kingdom,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,8.680140769917443,9.514033001951432,7.680237087413196
1,All Population,1,Deaths,187,Somalia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,110.71468712477616,213.35951774789632,49.31498980538834
1,All Population,1,Deaths,187,Somalia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2010,20.195271033178436,33.039556891073836,11.847354123377327
1,All Population,1,Deaths,187,Somalia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2010,87.29957773463946,114.58409604906873,62.918640814197694
1,All Population,1,Deaths,200,Benin,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,28.73944592267295,33.58908444248364,24.359962372176447
1,All Population,1,Deaths,203,Cabo Verde,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,96.9646696430491,107.48117449285493,85.81080785466544
1,All Population,1,Deaths,201,Burkina Faso,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,63.01026458297243,75.31943762244876,52.605134685333724
1,All Population,1,Deaths,203,Cabo Verde,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,22.453070142980273,32.824506017692684,14.595862467554143
1,All Population,1,Deaths,204,Chad,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,37.61524283297498,44.483127262175095,32.04278641492658
1,All Population,1,Deaths,204,Chad,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,10.635150092870596,14.926244635649303,7.247943147323182
1,All Population,1,Deaths,203,Cabo Verde,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,68.71878082705535,77.00684396164263,60.35135599304584
1,All Population,1,Deaths,203,Cabo Verde,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2005,13.711091222318712,19.180334426428466,9.418140528267246
1,All Population,1,Deaths,205,Côte d'Ivoire,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,11.465409919618093,15.676014157386955,8.0398072547552
1,All Population,1,Deaths,204,Chad,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,40.44442298796823,47.61668670464223,33.925420860824545
1,All Population,1,Deaths,206,Gambia,3,Both,22,All ages,345,Malaria,3,Rate,2019,14.946194089104894,23.198327164730582,10.810888412468394
1,All Population,1,Deaths,204,Chad,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2005,11.955105315032602,16.774400684469022,8.099826646572701
1,All Population,1,Deaths,320,Cook Islands,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,1.9503706578606725,2.492751715764324,1.4831922848395893
1,All Population,1,Deaths,320,Cook Islands,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2010,2.836472677214709,4.624826999386496,1.6288321711341656
1,All Population,1,Deaths,320,Cook Islands,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2010,42.79631851320461,53.77738611444196,32.850760081094975
1,All Population,1,Deaths,207,Ghana,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,54.96507452226439,72.07229893559013,40.67883968181477
1,All Population,1,Deaths,207,Ghana,3,Both,22,All ages,345,Malaria,3,Rate,2019,48.872839338936515,93.11899695061535,20.750969815161902
1,All Population,1,Deaths,205,Côte d'Ivoire,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2005,9.920727503022052,13.036825514480013,7.071771894030305
1,All Population,1,Deaths,206,Gambia,3,Both,22,All ages,345,Malaria,3,Rate,2005,47.18865921501156,84.20717371900129,22.44027953990037
1,All Population,1,Deaths,208,Guinea,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,46.53135539403418,66.12295474942326,30.03149629567903
1,All Population,1,Deaths,208,Guinea,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,36.64383626612306,48.93305501846777,26.423982460556573
1,All Population,1,Deaths,208,Guinea,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,105.14161590505051,136.21554648285115,79.92853997000768
1,All Population,1,Deaths,207,Ghana,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,64.67425947662124,78.45790924818172,52.645734270272015
1,All Population,1,Deaths,369,Nauru,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2010,51.946857986549475,73.91509756717008,34.03232259898101
1,All Population,1,Deaths,208,Guinea,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,44.54163983298371,51.94031450341774,38.405511069226364
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,57.428634913588844,84.08147082325019,34.706439395595865
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,78.54680065635844,121.92470417403233,45.00571058343303
1,All Population,1,Deaths,207,Ghana,3,Both,22,All ages,345,Malaria,3,Rate,2005,117.2168987661071,171.77920543152072,61.983690341863856
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,124.23667007385414,149.86014737261175,100.63658886383334
1,All Population,1,Deaths,320,Cook Islands,3,Both,22,All ages,345,Malaria,3,Rate,2015,0.0,0.0,0.0
1,All Population,1,Deaths,208,Guinea,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,70.32876394765239,104.98001370810911,47.41711351958683
1,All Population,1,Deaths,208,Guinea,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,64.00102119193673,76.59947944752943,50.19069246324149
1,All Population,1,Deaths,208,Guinea,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,144.86275929637497,180.82669837751877,109.21998070844748
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,41.02407934258627,47.43338023494747,34.9905911997805
1,All Population,1,Deaths,210,Liberia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,118.6141422170438,143.54956856040332,97.79079913809981
1,All Population,1,Deaths,208,Guinea,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,46.64646029661928,53.50522970588069,39.98001139433034
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,78.9319601466937,116.2881008486264,51.77865815844316
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,176.01076844899455,229.46147077764272,135.0145670211197
1,All Population,1,Deaths,211,Mali,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,51.104907732318786,58.2963815164718,44.260628354596676
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,129.1985988328219,154.63980466804867,102.96560306843338
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,33.03795779010353,38.24689117408644,28.08066617584411
1,All Population,1,Deaths,212,Mauritania,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,57.74004182805712,68.68951632309377,47.815830754161226
1,All Population,1,Deaths,210,Liberia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,125.18143876233064,148.6392270058879,104.30673534512118
1,All Population,1,Deaths,212,Mauritania,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,21.856258139898937,30.120456476007575,14.752252170720674
1,All Population,1,Deaths,211,Mali,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,43.77004365040697,50.035570823418816,38.45469732106756
1,All Population,1,Deaths,213,Niger,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,29.014275573982342,35.48242842059964,24.30003199302089
1,All Population,1,Deaths,213,Niger,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,11.745602004911893,16.188926123602965,7.863221829143227
1,All Population,1,Deaths,214,Nigeria,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,11.245534660413297,15.1034234753844,7.893249259861926
1,All Population,1,Deaths,215,Sao Tome and Principe,3,Both,22,All ages,345,Malaria,3,Rate,2019,1.3717541309331385,2.0805602548944675,0.7478562173212889
1,All Population,1,Deaths,68,Republic of Korea,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,6.113607558702267,6.948467683832753,4.856048102640552
1,All Population,1,Deaths,68,Republic of Korea,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2010,0.2668754962482052,0.30121255988860607,0.2368343579969347
1,All Population,1,Deaths,68,Republic of Korea,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2010,17.754636669505544,20.679887772569334,14.022044468214778
1,All Population,1,Deaths,68,Republic of Korea,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,119.9569154151092,131.37351996244516,105.80679705921355
1,All Population,1,Deaths,170,Congo,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2010,14.991659457441362,20.463165069731257,10.849823299208511
